first_date,days_since,active_users
2020-08-27,75,1
2020-08-27,76,2
2020-08-27,77,1
2020-08-27,78,1
2020-08-27,79,4
2020-08-27,80,4
2020-08-27,81,1
2020-08-27,83,1
2020-08-27,84,3
2020-08-27,85,3
2020-08-27,86,1
2020-08-28,0,796
2020-08-28,1,36
2020-08-28,2,15
2020-08-28,3,12
2020-08-28,4,16
2020-08-28,5,4
2020-08-28,6,8
2020-08-28,7,9
2020-08-28,8,4
2020-08-28,9,4
2020-08-28,10,4
2020-08-28,11,9
2020-08-28,12,6
2020-08-28,13,6
2020-08-28,14,7
2020-08-28,15,5
2020-08-28,16,4
2020-08-28,17,6
2020-08-28,18,7
2020-08-28,19,6
2020-08-28,20,4
2020-08-28,21,5
2020-08-28,22,5
2020-08-28,23,1
2020-08-28,24,1
2020-08-28,25,4
2020-08-28,26,5
2020-08-28,27,3
2020-08-28,28,2
2020-08-28,29,3
2020-08-28,30,3
2020-08-28,31,6
2020-08-28,32,2
2020-08-28,33,4
2020-08-28,34,2
2020-08-28,36,6
2020-08-28,37,4
2020-08-28,39,1
2020-08-28,40,1
2020-08-28,41,4
2020-08-28,43,1
2020-08-28,44,1
2020-08-28,45,2
2020-08-28,46,1
2020-08-28,47,1
2020-08-28,48,2
2020-08-28,49,2
2020-08-28,51,1
2020-08-28,54,1
2020-08-28,55,4
2020-08-28,56,2
2020-08-28,58,1
2020-08-28,61,2
2020-08-28,63,1
2020-08-28,65,2
2020-08-28,66,1
2020-08-28,67,1
2020-08-28,70,1
2020-08-28,71,2
2020-08-28,73,1
2020-08-28,75,1
2020-08-28,76,1
2020-08-28,77,1
2020-08-28,78,2
2020-08-28,80,3
2020-08-28,83,1
2020-08-28,84,1
2020-08-28,85,1
2020-08-29,0,693
2020-08-29,1,42
2020-08-29,2,13
2020-08-29,3,13
2020-08-29,4,7
2020-08-29,5,10
2020-08-29,6,5
2020-08-29,7,7
2020-08-29,8,4
2020-08-29,9,4
2020-08-29,10,3
2020-08-29,11,5
2020-08-29,12,1
2020-08-29,13,2
2020-08-29,14,8
2020-08-29,15,4
2020-08-29,16,1
2020-08-29,17,6
2020-08-29,18,2
2020-08-29,19,4
2020-08-29,20,5
2020-08-29,22,5
2020-08-29,23,2
2020-08-29,24,2
2020-08-29,25,3
2020-08-29,26,1
2020-08-29,27,1
2020-08-29,29,2
2020-08-29,31,2
2020-08-29,32,3
2020-08-29,33,3
2020-08-29,35,3
2020-08-29,36,3
2020-08-29,37,6
2020-08-29,38,1
2020-08-29,39,2
2020-08-29,40,1
2020-08-29,41,4
2020-08-29,42,1
2020-08-29,43,2
2020-08-29,47,1
2020-08-29,48,1
2020-08-29,49,1
2020-08-29,50,3
2020-08-29,51,1
2020-08-29,52,2
2020-08-29,53,4
2020-08-29,55,1
2020-08-29,58,1
2020-08-29,60,1
2020-08-29,62,1
2020-08-29,66,2
2020-08-29,67,1
2020-08-29,69,1
2020-08-29,70,2
2020-08-29,71,1
2020-08-29,72,2
2020-08-29,73,2
2020-08-29,74,1
2020-08-29,76,1
2020-08-29,78,1
2020-08-29,81,3
2020-08-29,82,1
2020-08-29,84,1
2020-08-30,0,734
2020-08-30,1,40
2020-08-30,2,6
2020-08-30,3,18
2020-08-30,4,13
2020-08-30,5,11
2020-08-30,6,8
2020-08-30,7,6
2020-08-30,8,7
2020-08-30,9,5
2020-08-30,10,3
2020-08-30,11,7
2020-08-30,12,2
2020-08-30,13,3
2020-08-30,14,6
2020-08-30,15,5
2020-08-30,16,3
2020-08-30,17,5
2020-08-30,18,4
2020-08-30,19,6
2020-08-30,20,5
2020-08-30,21,5
2020-08-30,22,4
2020-08-30,23,2
2020-08-30,24,3
2020-08-30,25,2
2020-08-30,26,1
2020-08-30,27,2
2020-08-30,28,2
2020-08-30,29,2
2020-08-30,30,4
2020-08-30,31,5
2020-08-30,32,4
2020-08-30,34,2
2020-08-30,35,3
2020-08-30,36,4
2020-08-30,37,2
2020-08-30,38,1
2020-08-30,39,1
2020-08-30,40,2
2020-08-30,41,4
2020-08-30,42,3
2020-08-30,43,3
2020-08-30,44,3
2020-08-30,45,3
2020-08-30,46,4
2020-08-30,47,2
2020-08-30,48,1
2020-08-30,49,1
2020-08-30,50,1
2020-08-30,51,1
2020-08-30,52,1
2020-08-30,54,2
2020-08-30,55,2
2020-08-30,56,2
2020-08-30,57,1
2020-08-30,59,1
2020-08-30,61,3
2020-08-30,62,2
2020-08-30,63,2
2020-08-30,66,2
2020-08-30,67,1
2020-08-30,68,1
2020-08-30,69,1
2020-08-30,71,2
2020-08-30,73,2
2020-08-30,74,1
2020-08-30,76,1
2020-08-30,77,1
2020-08-30,78,4
2020-08-30,79,1
2020-08-30,83,1
2020-08-31,0,938
2020-08-31,1,52
2020-08-31,2,21
2020-08-31,3,13
2020-08-31,4,6
2020-08-31,5,3
2020-08-31,6,6
2020-08-31,7,9
2020-08-31,8,5
2020-08-31,9,5
2020-08-31,10,8
2020-08-31,11,5
2020-08-31,12,2
2020-08-31,13,7
2020-08-31,14,14
2020-08-31,15,8
2020-08-31,16,7
2020-08-31,17,4
2020-08-31,18,8
2020-08-31,19,2
2020-08-31,20,1
2020-08-31,21,13
2020-08-31,22,2
2020-08-31,23,3
2020-08-31,24,2
2020-08-31,25,5
2020-08-31,26,4
2020-08-31,27,5
2020-08-31,28,3
2020-08-31,29,4
2020-08-31,30,5
2020-08-31,31,5
2020-08-31,32,4
2020-08-31,33,2
2020-08-31,34,4
2020-08-31,35,2
2020-08-31,36,1
2020-08-31,38,3
2020-08-31,39,1
2020-08-31,40,2
2020-08-31,41,4
2020-08-31,42,1
2020-08-31,44,1
2020-08-31,45,1
2020-08-31,46,1
2020-08-31,47,2
2020-08-31,48,2
2020-08-31,49,2
2020-08-31,50,4
2020-08-31,51,3
2020-08-31,52,6
2020-08-31,53,2
2020-08-31,54,3
2020-08-31,56,1
2020-08-31,57,2
2020-08-31,59,2
2020-08-31,60,2
2020-08-31,64,1
2020-08-31,66,1
2020-08-31,67,2
2020-08-31,69,1
2020-08-31,70,1
2020-08-31,72,2
2020-08-31,73,2
2020-08-31,75,1
2020-08-31,76,1
2020-08-31,77,1
2020-08-31,78,1
2020-08-31,80,2
2020-08-31,82,1
2020-09-01,0,908
2020-09-01,1,57
2020-09-01,2,24
2020-09-01,3,12
2020-09-01,4,12
2020-09-01,5,7
2020-09-01,6,11
2020-09-01,7,8
2020-09-01,8,9
2020-09-01,9,4
2020-09-01,10,6
2020-09-01,11,5
2020-09-01,12,1
2020-09-01,13,7
2020-09-01,14,18
2020-09-01,15,20
2020-09-01,16,11
2020-09-01,17,10
2020-09-01,18,5
2020-09-01,19,4
2020-09-01,20,13
2020-09-01,21,9
2020-09-01,22,10
2020-09-01,23,10
2020-09-01,24,14
2020-09-01,25,1
2020-09-01,26,1
2020-09-01,27,7
2020-09-01,28,5
2020-09-01,29,9
2020-09-01,30,1
2020-09-01,31,4
2020-09-01,32,6
2020-09-01,33,2
2020-09-01,34,3
2020-09-01,35,1
2020-09-01,36,1
2020-09-01,37,2
2020-09-01,38,3
2020-09-01,39,7
2020-09-01,40,4
2020-09-01,41,5
2020-09-01,42,1
2020-09-01,43,3
2020-09-01,44,4
2020-09-01,45,4
2020-09-01,46,4
2020-09-01,48,3
2020-09-01,49,2
2020-09-01,50,2
2020-09-01,51,2
2020-09-01,52,1
2020-09-01,53,2
2020-09-01,54,1
2020-09-01,55,1
2020-09-01,56,2
2020-09-01,57,2
2020-09-01,58,2
2020-09-01,59,3
2020-09-01,60,2
2020-09-01,61,1
2020-09-01,62,2
2020-09-01,63,5
2020-09-01,64,4
2020-09-01,65,1
2020-09-01,67,2
2020-09-01,68,1
2020-09-01,69,1
2020-09-01,71,3
2020-09-01,72,1
2020-09-01,73,1
2020-09-01,74,2
2020-09-01,76,2
2020-09-01,78,5
2020-09-01,79,7
2020-09-01,80,2
2020-09-02,0,891
2020-09-02,1,57
2020-09-02,2,27
2020-09-02,3,9
2020-09-02,4,10
2020-09-02,5,24
2020-09-02,6,18
2020-09-02,7,12
2020-09-02,8,11
2020-09-02,9,10
2020-09-02,10,3
2020-09-02,11,2
2020-09-02,12,9
2020-09-02,13,13
2020-09-02,14,20
2020-09-02,15,10
2020-09-02,16,10
2020-09-02,17,13
2020-09-02,18,3
2020-09-02,19,16
2020-09-02,20,14
2020-09-02,21,13
2020-09-02,22,8
2020-09-02,23,7
2020-09-02,24,2
2020-09-02,25,2
2020-09-02,26,4
2020-09-02,27,4
2020-09-02,28,9
2020-09-02,30,2
2020-09-02,31,1
2020-09-02,32,5
2020-09-02,33,3
2020-09-02,34,1
2020-09-02,35,2
2020-09-02,37,3
2020-09-02,38,3
2020-09-02,39,6
2020-09-02,40,5
2020-09-02,41,3
2020-09-02,42,2
2020-09-02,43,1
2020-09-02,44,3
2020-09-02,45,3
2020-09-02,46,5
2020-09-02,47,3
2020-09-02,48,2
2020-09-02,49,4
2020-09-02,50,6
2020-09-02,51,1
2020-09-02,52,2
2020-09-02,53,2
2020-09-02,54,2
2020-09-02,55,3
2020-09-02,56,3
2020-09-02,58,2
2020-09-02,59,2
2020-09-02,60,1
2020-09-02,61,2
2020-09-02,62,3
2020-09-02,63,2
2020-09-02,66,3
2020-09-02,68,3
2020-09-02,70,3
2020-09-02,72,2
2020-09-02,73,3
2020-09-02,74,4
2020-09-02,75,1
2020-09-02,77,3
2020-09-02,78,2
2020-09-02,79,1
2020-09-03,0,800
2020-09-03,1,41
2020-09-03,2,18
2020-09-03,3,7
2020-09-03,4,20
2020-09-03,5,11
2020-09-03,6,11
2020-09-03,7,12
2020-09-03,8,18
2020-09-03,9,3
2020-09-03,11,5
2020-09-03,12,9
2020-09-03,13,4
2020-09-03,14,11
2020-09-03,15,12
2020-09-03,16,14
2020-09-03,17,2
2020-09-03,18,11
2020-09-03,19,14
2020-09-03,20,6
2020-09-03,21,7
2020-09-03,22,3
2020-09-03,23,3
2020-09-03,24,6
2020-09-03,25,10
2020-09-03,26,7
2020-09-03,27,13
2020-09-03,28,3
2020-09-03,29,1
2020-09-03,30,3
2020-09-03,31,3
2020-09-03,32,5
2020-09-03,33,5
2020-09-03,34,2
2020-09-03,36,2
2020-09-03,37,2
2020-09-03,38,3
2020-09-03,39,1
2020-09-03,40,4
2020-09-03,41,2
2020-09-03,42,1
2020-09-03,43,2
2020-09-03,44,2
2020-09-03,45,2
2020-09-03,46,1
2020-09-03,47,1
2020-09-03,49,5
2020-09-03,50,1
2020-09-03,51,2
2020-09-03,52,4
2020-09-03,53,1
2020-09-03,54,1
2020-09-03,55,1
2020-09-03,57,1
2020-09-03,58,1
2020-09-03,60,1
2020-09-03,61,3
2020-09-03,63,2
2020-09-03,65,2
2020-09-03,66,2
2020-09-03,68,1
2020-09-03,69,2
2020-09-03,70,1
2020-09-03,71,2
2020-09-03,72,5
2020-09-03,73,1
2020-09-03,74,2
2020-09-03,75,4
2020-09-03,76,4
2020-09-03,77,2
2020-09-04,0,863
2020-09-04,1,46
2020-09-04,2,13
2020-09-04,3,31
2020-09-04,4,22
2020-09-04,5,11
2020-09-04,6,16
2020-09-04,7,13
2020-09-04,8,3
2020-09-04,9,6
2020-09-04,10,11
2020-09-04,11,10
2020-09-04,12,9
2020-09-04,13,5
2020-09-04,14,17
2020-09-04,15,14
2020-09-04,16,4
2020-09-04,17,18
2020-09-04,18,6
2020-09-04,19,8
2020-09-04,20,7
2020-09-04,21,10
2020-09-04,22,3
2020-09-04,23,4
2020-09-04,24,7
2020-09-04,25,7
2020-09-04,26,10
2020-09-04,27,4
2020-09-04,28,3
2020-09-04,29,2
2020-09-04,30,3
2020-09-04,31,5
2020-09-04,32,3
2020-09-04,33,5
2020-09-04,34,2
2020-09-04,35,4
2020-09-04,36,2
2020-09-04,37,5
2020-09-04,38,1
2020-09-04,39,1
2020-09-04,40,3
2020-09-04,41,3
2020-09-04,43,5
2020-09-04,44,4
2020-09-04,45,4
2020-09-04,48,3
2020-09-04,49,2
2020-09-04,50,2
2020-09-04,51,3
2020-09-04,52,2
2020-09-04,53,2
2020-09-04,54,1
2020-09-04,56,3
2020-09-04,58,1
2020-09-04,59,2
2020-09-04,60,2
2020-09-04,61,3
2020-09-04,63,1
2020-09-04,64,2
2020-09-04,65,1
2020-09-04,66,2
2020-09-04,68,2
2020-09-04,69,1
2020-09-04,70,2
2020-09-04,71,2
2020-09-04,73,2
2020-09-04,74,2
2020-09-04,75,3
2020-09-04,76,3
2020-09-05,0,647
2020-09-05,1,26
2020-09-05,2,15
2020-09-05,3,10
2020-09-05,4,8
2020-09-05,5,8
2020-09-05,6,12
2020-09-05,7,1
2020-09-05,8,6
2020-09-05,9,6
2020-09-05,10,1
2020-09-05,11,6
2020-09-05,12,3
2020-09-05,13,1
2020-09-05,14,6
2020-09-05,15,6
2020-09-05,16,8
2020-09-05,17,4
2020-09-05,18,3
2020-09-05,19,2
2020-09-05,20,3
2020-09-05,22,5
2020-09-05,23,5
2020-09-05,24,4
2020-09-05,25,4
2020-09-05,26,1
2020-09-05,27,3
2020-09-05,28,4
2020-09-05,29,5
2020-09-05,30,3
2020-09-05,31,1
2020-09-05,32,2
2020-09-05,33,3
2020-09-05,34,3
2020-09-05,35,6
2020-09-05,36,4
2020-09-05,37,2
2020-09-05,38,2
2020-09-05,39,3
2020-09-05,40,1
2020-09-05,41,1
2020-09-05,43,1
2020-09-05,45,1
2020-09-05,46,1
2020-09-05,47,3
2020-09-05,49,1
2020-09-05,50,4
2020-09-05,51,1
2020-09-05,52,2
2020-09-05,53,1
2020-09-05,56,2
2020-09-05,57,1
2020-09-05,59,2
2020-09-05,60,1
2020-09-05,63,1
2020-09-05,64,1
2020-09-05,70,1
2020-09-05,71,1
2020-09-05,72,2
2020-09-05,73,1
2020-09-05,75,3
2020-09-06,0,531
2020-09-06,1,41
2020-09-06,2,15
2020-09-06,3,12
2020-09-06,4,6
2020-09-06,5,3
2020-09-06,6,8
2020-09-06,7,9
2020-09-06,8,4
2020-09-06,9,5
2020-09-06,10,4
2020-09-06,11,6
2020-09-06,12,2
2020-09-06,14,3
2020-09-06,15,4
2020-09-06,16,3
2020-09-06,17,2
2020-09-06,18,4
2020-09-06,19,2
2020-09-06,20,4
2020-09-06,21,2
2020-09-06,22,1
2020-09-06,23,3
2020-09-06,24,2
2020-09-06,25,4
2020-09-06,26,3
2020-09-06,27,2
2020-09-06,28,2
2020-09-06,29,3
2020-09-06,30,3
2020-09-06,32,1
2020-09-06,34,2
2020-09-06,37,1
2020-09-06,38,3
2020-09-06,41,1
2020-09-06,42,3
2020-09-06,43,2
2020-09-06,44,1
2020-09-06,45,1
2020-09-06,46,1
2020-09-06,47,1
2020-09-06,48,1
2020-09-06,49,1
2020-09-06,50,1
2020-09-06,52,1
2020-09-06,57,1
2020-09-06,58,1
2020-09-06,61,1
2020-09-06,62,2
2020-09-06,64,1
2020-09-06,67,2
2020-09-06,70,1
2020-09-06,71,2
2020-09-07,0,882
2020-09-07,1,46
2020-09-07,2,22
2020-09-07,3,14
2020-09-07,4,17
2020-09-07,5,7
2020-09-07,6,4
2020-09-07,7,12
2020-09-07,8,8
2020-09-07,9,5
2020-09-07,10,8
2020-09-07,11,6
2020-09-07,12,5
2020-09-07,13,2
2020-09-07,14,11
2020-09-07,15,17
2020-09-07,16,9
2020-09-07,17,9
2020-09-07,18,11
2020-09-07,19,6
2020-09-07,20,3
2020-09-07,21,9
2020-09-07,22,7
2020-09-07,23,7
2020-09-07,24,2
2020-09-07,25,4
2020-09-07,26,3
2020-09-07,27,3
2020-09-07,28,3
2020-09-07,29,2
2020-09-07,30,3
2020-09-07,31,4
2020-09-07,32,2
2020-09-07,33,5
2020-09-07,34,3
2020-09-07,35,3
2020-09-07,36,1
2020-09-07,37,3
2020-09-07,38,2
2020-09-07,39,3
2020-09-07,40,1
2020-09-07,41,2
2020-09-07,42,5
2020-09-07,43,1
2020-09-07,45,6
2020-09-07,46,1
2020-09-07,48,2
2020-09-07,49,1
2020-09-07,50,2
2020-09-07,51,3
2020-09-07,52,2
2020-09-07,53,1
2020-09-07,54,1
2020-09-07,55,4
2020-09-07,56,1
2020-09-07,57,5
2020-09-07,58,1
2020-09-07,60,3
2020-09-07,61,1
2020-09-07,62,1
2020-09-07,63,2
2020-09-07,64,4
2020-09-07,65,3
2020-09-07,66,1
2020-09-07,67,4
2020-09-07,68,4
2020-09-07,69,6
2020-09-07,70,3
2020-09-07,71,3
2020-09-07,72,4
2020-09-07,73,2
2020-09-07,74,5
2020-09-07,75,1
2020-09-08,0,814
2020-09-08,1,40
2020-09-08,2,21
2020-09-08,3,21
2020-09-08,4,7
2020-09-08,5,4
2020-09-08,6,4
2020-09-08,7,10
2020-09-08,8,9
2020-09-08,9,11
2020-09-08,10,7
2020-09-08,11,5
2020-09-08,12,6
2020-09-08,13,6
2020-09-08,14,14
2020-09-08,15,9
2020-09-08,16,12
2020-09-08,17,10
2020-09-08,18,5
2020-09-08,19,4
2020-09-08,20,7
2020-09-08,21,8
2020-09-08,22,8
2020-09-08,23,3
2020-09-08,24,4
2020-09-08,25,6
2020-09-08,26,2
2020-09-08,27,2
2020-09-08,29,2
2020-09-08,30,8
2020-09-08,31,1
2020-09-08,32,5
2020-09-08,33,2
2020-09-08,34,3
2020-09-08,35,4
2020-09-08,36,2
2020-09-08,37,2
2020-09-08,39,2
2020-09-08,40,2
2020-09-08,42,3
2020-09-08,43,5
2020-09-08,44,5
2020-09-08,45,3
2020-09-08,46,1
2020-09-08,47,4
2020-09-08,48,2
2020-09-08,49,1
2020-09-08,50,2
2020-09-08,52,1
2020-09-08,54,5
2020-09-08,56,4
2020-09-08,59,1
2020-09-08,60,2
2020-09-08,61,1
2020-09-08,62,1
2020-09-08,64,2
2020-09-08,65,1
2020-09-08,66,2
2020-09-08,67,2
2020-09-08,68,4
2020-09-08,71,1
2020-09-08,72,1
2020-09-08,73,1
2020-09-09,0,792
2020-09-09,1,62
2020-09-09,2,20
2020-09-09,3,8
2020-09-09,4,10
2020-09-09,5,8
2020-09-09,6,7
2020-09-09,7,4
2020-09-09,8,5
2020-09-09,9,4
2020-09-09,10,3
2020-09-09,11,4
2020-09-09,12,7
2020-09-09,13,10
2020-09-09,14,10
2020-09-09,15,13
2020-09-09,16,11
2020-09-09,17,7
2020-09-09,18,7
2020-09-09,19,11
2020-09-09,20,13
2020-09-09,21,5
2020-09-09,22,2
2020-09-09,23,4
2020-09-09,24,7
2020-09-09,25,6
2020-09-09,26,3
2020-09-09,27,4
2020-09-09,28,4
2020-09-09,29,2
2020-09-09,31,4
2020-09-09,33,5
2020-09-09,34,5
2020-09-09,35,4
2020-09-09,36,6
2020-09-09,37,2
2020-09-09,38,1
2020-09-09,39,1
2020-09-09,40,3
2020-09-09,41,2
2020-09-09,42,4
2020-09-09,43,8
2020-09-09,46,3
2020-09-09,47,3
2020-09-09,48,2
2020-09-09,49,6
2020-09-09,50,1
2020-09-09,53,1
2020-09-09,55,1
2020-09-09,56,1
2020-09-09,57,5
2020-09-09,60,2
2020-09-09,61,1
2020-09-09,62,1
2020-09-09,64,2
2020-09-09,65,1
2020-09-09,66,3
2020-09-09,67,2
2020-09-09,68,1
2020-09-09,70,4
2020-09-09,71,2
2020-09-09,72,2
2020-09-09,73,1
2020-09-10,0,922
2020-09-10,1,67
2020-09-10,2,21
2020-09-10,3,12
2020-09-10,4,14
2020-09-10,5,16
2020-09-10,6,7
2020-09-10,7,8
2020-09-10,8,6
2020-09-10,9,2
2020-09-10,10,2
2020-09-10,11,5
2020-09-10,12,9
2020-09-10,13,6
2020-09-10,14,11
2020-09-10,15,8
2020-09-10,16,5
2020-09-10,17,2
2020-09-10,18,12
2020-09-10,19,10
2020-09-10,20,4
2020-09-10,21,7
2020-09-10,22,3
2020-09-10,23,10
2020-09-10,24,2
2020-09-10,25,4
2020-09-10,26,3
2020-09-10,27,2
2020-09-10,28,8
2020-09-10,29,4
2020-09-10,30,4
2020-09-10,31,6
2020-09-10,32,1
2020-09-10,33,3
2020-09-10,34,3
2020-09-10,35,2
2020-09-10,36,1
2020-09-10,37,3
2020-09-10,38,2
2020-09-10,39,2
2020-09-10,40,2
2020-09-10,41,2
2020-09-10,42,5
2020-09-10,43,2
2020-09-10,44,1
2020-09-10,45,2
2020-09-10,47,1
2020-09-10,48,4
2020-09-10,50,1
2020-09-10,51,1
2020-09-10,52,3
2020-09-10,53,1
2020-09-10,54,3
2020-09-10,55,1
2020-09-10,56,1
2020-09-10,57,1
2020-09-10,59,1
2020-09-10,60,1
2020-09-10,61,1
2020-09-10,62,1
2020-09-10,64,1
2020-09-10,65,2
2020-09-10,66,7
2020-09-10,67,2
2020-09-10,69,5
2020-09-10,70,1
2020-09-10,71,1
2020-09-11,0,995
2020-09-11,1,64
2020-09-11,2,23
2020-09-11,3,19
2020-09-11,4,31
2020-09-11,5,13
2020-09-11,6,10
2020-09-11,7,13
2020-09-11,8,9
2020-09-11,9,5
2020-09-11,10,12
2020-09-11,11,8
2020-09-11,12,7
2020-09-11,13,5
2020-09-11,14,10
2020-09-11,15,5
2020-09-11,16,4
2020-09-11,17,16
2020-09-11,18,9
2020-09-11,19,8
2020-09-11,20,9
2020-09-11,21,7
2020-09-11,22,7
2020-09-11,23,1
2020-09-11,24,2
2020-09-11,25,4
2020-09-11,26,6
2020-09-11,27,4
2020-09-11,28,3
2020-09-11,29,7
2020-09-11,30,5
2020-09-11,31,3
2020-09-11,32,6
2020-09-11,33,3
2020-09-11,34,5
2020-09-11,35,2
2020-09-11,36,2
2020-09-11,37,5
2020-09-11,39,4
2020-09-11,40,6
2020-09-11,41,2
2020-09-11,42,2
2020-09-11,43,1
2020-09-11,44,2
2020-09-11,46,1
2020-09-11,47,4
2020-09-11,48,2
2020-09-11,49,1
2020-09-11,51,1
2020-09-11,53,2
2020-09-11,55,3
2020-09-11,56,1
2020-09-11,57,8
2020-09-11,58,3
2020-09-11,59,2
2020-09-11,60,1
2020-09-11,63,1
2020-09-11,64,4
2020-09-11,65,5
2020-09-11,66,1
2020-09-11,68,3
2020-09-11,69,1
2020-09-11,70,1
2020-09-12,0,829
2020-09-12,1,58
2020-09-12,2,33
2020-09-12,3,20
2020-09-12,4,17
2020-09-12,5,6
2020-09-12,6,11
2020-09-12,7,8
2020-09-12,8,3
2020-09-12,9,5
2020-09-12,10,2
2020-09-12,11,3
2020-09-12,13,1
2020-09-12,14,2
2020-09-12,15,3
2020-09-12,16,2
2020-09-12,17,4
2020-09-12,18,5
2020-09-12,19,5
2020-09-12,20,2
2020-09-12,21,7
2020-09-12,22,4
2020-09-12,23,2
2020-09-12,24,1
2020-09-12,25,3
2020-09-12,27,1
2020-09-12,28,6
2020-09-12,29,3
2020-09-12,30,3
2020-09-12,31,2
2020-09-12,32,4
2020-09-12,33,3
2020-09-12,34,3
2020-09-12,35,3
2020-09-12,36,4
2020-09-12,37,2
2020-09-12,38,2
2020-09-12,40,2
2020-09-12,41,3
2020-09-12,42,3
2020-09-12,43,3
2020-09-12,44,2
2020-09-12,45,3
2020-09-12,46,1
2020-09-12,48,2
2020-09-12,49,2
2020-09-12,56,3
2020-09-12,59,1
2020-09-12,60,1
2020-09-12,63,1
2020-09-12,64,2
2020-09-12,66,1
2020-09-12,67,3
2020-09-12,68,1
2020-09-12,69,3
2020-09-12,70,3
2020-09-13,0,697
2020-09-13,1,43
2020-09-13,2,13
2020-09-13,3,13
2020-09-13,4,11
2020-09-13,5,9
2020-09-13,6,10
2020-09-13,7,5
2020-09-13,8,7
2020-09-13,9,2
2020-09-13,10,2
2020-09-13,11,2
2020-09-13,12,2
2020-09-13,13,2
2020-09-13,14,3
2020-09-13,15,4
2020-09-13,16,6
2020-09-13,17,6
2020-09-13,18,3
2020-09-13,19,9
2020-09-13,20,4
2020-09-13,21,3
2020-09-13,22,2
2020-09-13,23,5
2020-09-13,24,2
2020-09-13,26,3
2020-09-13,27,3
2020-09-13,28,1
2020-09-13,29,1
2020-09-13,30,4
2020-09-13,31,3
2020-09-13,33,3
2020-09-13,34,3
2020-09-13,35,4
2020-09-13,36,3
2020-09-13,37,2
2020-09-13,38,3
2020-09-13,39,1
2020-09-13,40,1
2020-09-13,41,2
2020-09-13,42,1
2020-09-13,43,1
2020-09-13,44,1
2020-09-13,45,3
2020-09-13,47,2
2020-09-13,48,1
2020-09-13,51,1
2020-09-13,52,1
2020-09-13,53,1
2020-09-13,56,2
2020-09-13,59,1
2020-09-13,60,2
2020-09-13,61,1
2020-09-13,62,4
2020-09-13,63,1
2020-09-13,65,2
2020-09-14,0,908
2020-09-14,1,75
2020-09-14,2,36
2020-09-14,3,18
2020-09-14,4,15
2020-09-14,5,5
2020-09-14,6,5
2020-09-14,7,10
2020-09-14,8,4
2020-09-14,9,6
2020-09-14,10,4
2020-09-14,11,6
2020-09-14,13,3
2020-09-14,14,20
2020-09-14,15,9
2020-09-14,16,10
2020-09-14,17,7
2020-09-14,18,6
2020-09-14,19,7
2020-09-14,20,4
2020-09-14,21,5
2020-09-14,22,3
2020-09-14,23,4
2020-09-14,24,2
2020-09-14,25,4
2020-09-14,26,4
2020-09-14,27,2
2020-09-14,28,3
2020-09-14,29,3
2020-09-14,30,4
2020-09-14,31,7
2020-09-14,32,2
2020-09-14,33,2
2020-09-14,34,6
2020-09-14,35,2
2020-09-14,36,1
2020-09-14,37,2
2020-09-14,38,7
2020-09-14,39,1
2020-09-14,41,3
2020-09-14,42,4
2020-09-14,43,2
2020-09-14,44,4
2020-09-14,45,1
2020-09-14,47,1
2020-09-14,48,2
2020-09-14,49,1
2020-09-14,50,6
2020-09-14,51,3
2020-09-14,52,3
2020-09-14,53,1
2020-09-14,54,3
2020-09-14,56,2
2020-09-14,58,1
2020-09-14,60,3
2020-09-14,61,4
2020-09-14,62,1
2020-09-14,64,1
2020-09-14,65,4
2020-09-14,66,3
2020-09-14,67,1
2020-09-14,68,1
2020-09-15,0,900
2020-09-15,1,51
2020-09-15,2,22
2020-09-15,3,10
2020-09-15,4,7
2020-09-15,5,5
2020-09-15,6,9
2020-09-15,7,12
2020-09-15,8,5
2020-09-15,9,8
2020-09-15,10,3
2020-09-15,11,4
2020-09-15,12,2
2020-09-15,13,6
2020-09-15,14,10
2020-09-15,15,11
2020-09-15,16,5
2020-09-15,17,9
2020-09-15,18,3
2020-09-15,19,4
2020-09-15,20,9
2020-09-15,21,5
2020-09-15,22,5
2020-09-15,23,3
2020-09-15,24,4
2020-09-15,25,4
2020-09-15,26,8
2020-09-15,27,1
2020-09-15,28,4
2020-09-15,29,1
2020-09-15,31,2
2020-09-15,32,3
2020-09-15,33,5
2020-09-15,34,6
2020-09-15,35,3
2020-09-15,36,1
2020-09-15,37,7
2020-09-15,38,2
2020-09-15,40,2
2020-09-15,41,3
2020-09-15,42,4
2020-09-15,44,2
2020-09-15,45,2
2020-09-15,46,3
2020-09-15,47,2
2020-09-15,49,4
2020-09-15,51,1
2020-09-15,53,2
2020-09-15,54,1
2020-09-15,56,4
2020-09-15,57,3
2020-09-15,58,3
2020-09-15,59,5
2020-09-15,60,4
2020-09-15,61,1
2020-09-15,62,3
2020-09-15,63,2
2020-09-15,64,6
2020-09-15,65,2
2020-09-15,66,2
2020-09-15,67,1
2020-09-16,0,897
2020-09-16,1,51
2020-09-16,2,20
2020-09-16,3,14
2020-09-16,4,7
2020-09-16,5,12
2020-09-16,6,3
2020-09-16,7,7
2020-09-16,8,6
2020-09-16,9,5
2020-09-16,10,6
2020-09-16,11,2
2020-09-16,12,3
2020-09-16,13,7
2020-09-16,14,15
2020-09-16,15,7
2020-09-16,16,8
2020-09-16,17,13
2020-09-16,18,5
2020-09-16,19,10
2020-09-16,20,6
2020-09-16,21,4
